ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas,Procedencia
18ce5c27:CWE-319:false_positive#5,argoproj/argo-cd,CWE-319,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),15.34,"O código utiliza `http.ListenAndServe` sem TLS na porta especificada pelo usuário, expondo dados sensíveis como credenciais e cookies de sessão em texto claro.",27,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,4029,49,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#24,argoproj/argo-cd,CWE-319,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),8.40,"O código configura `tlsC.InsecureSkipVerify = true` se `tlsConfig.StrictValidation` for falsa, permitindo conexões TLS sem verificação de certificado do servidor. Isso torna o sistema vulnerável a ataques de intermediário.",27,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1168,64,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#25,argoproj/argo-cd,CWE-319,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),11.21,"O código configura `tlsConfig.InsecureSkipVerify = true` quando `redisUseTLS` é verdadeiro, permitindo conexões TLS sem verificar o certificado do servidor. Isso expõe a comunicação a ataques de intermediários.",27,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,2476,60,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#26,argoproj/argo-cd,CWE-319,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.44,"O código define um `VerifyPeerCertificate` que valida o certificado do servidor contra um valor conhecido (`tlsConfig.Certificate`). A verificação de certificado é habilitada se `StrictValidation` for verdadeiro, compensando a possibilidade de `InsecureSkipVerify`.",27,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,903,66,0.00000000,N/A,,alerta
18ce5c27:CWE-322:false_positive,argoproj/argo-cd,CWE-322,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),10.97,"A entrada `creds` é recebida como um parâmetro da função `newAuth`, não de uma fonte externa como requisições HTTP. A validação e sanitização dos dados de autenticação são responsabilidades do código que chama a função `newAuth`. O contexto sugere que os dados de credenciais são fornecidos por mecanismos internos, tornando o código seguro neste contexto específico.",1,fallback,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1283,92,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.62,"O código configura um cliente HTTP. A heurística indica FP quando se trata de clientes, pois a stdlib exige TLS 1.2 para Go >= 1.18.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1050,51,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#1,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.54,"O código configura um cliente HTTP, não um servidor. A ausência de `MinVersion` em clientes herda o padrão da stdlib (TLS 1.2 desde Go 1.18), tornando a conexão segura neste contexto.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1061,63,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#2,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),9.28,"O código configura um `tls.Config` mas não define explicitamente a versão mínima (MinVersion). No entanto, o contexto é de configuração para um cliente, e a biblioteca padrão Go exige TLS 1.2 ou superior para clientes desde Go 1.18. Portanto, mesmo sem MinVersion definido, o piso efetivo será TLS 1.2.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1098,89,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#3,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.27,"O código configura um cliente gRPC. A heurística indica FP quando se trata de clientes, pois o padrão da stdlib exige TLS 1.2 para Go >= 1.18.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1252,54,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#4,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.99,"O código configura um servidor TLS com `tls.Config` que herda o padrão da biblioteca Go, exigindo pelo menos TLS 1.2 para clientes a partir do Go 1.18. O contexto é de servidor público, mas o uso de TLS e a configuração herdada tornam o risco mínimo.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,2756,79,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#5,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),15.21,"O código configura TLS apenas se `redisUseTLS` for verdadeiro.  A ausência de `MinVersion` não é um problema pois o padrão da biblioteca já exige TLS 1.2 para clientes desde Go 1.18. Além disso, a função está dentro de uma lógica que define um cache e não expõe diretamente uma interface ao mundo externo.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,2560,88,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#6,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.15,"O código configura um cliente TLS. A stdlib Go exige pelo menos TLS 1.2 para clientes desde Go 1.18, portanto, a ausência de MinVersion não representa uma vulnerabilidade.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,987,57,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#7,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.86,"O código configura um cliente HTTP. A ausência de `MinVersion` em TLS é herdada da stdlib, que exige pelo menos TLS 1.2 para clientes desde Go 1.18. O contexto indica um cliente, não um servidor exposto à rede.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1388,71,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#8,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.17,"O código é usado para testar a configuração TLS de um servidor. A ausência de `MinVersion` não é relevante nesse contexto, pois o objetivo é verificar se o servidor aceita conexões TLS em geral, independentemente da versão específica.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1297,63,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#9,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.35,"O código configura um cliente TLS. A stdlib Go exige pelo menos TLS 1.2 para clientes desde Go 1.18, portanto a ausência de MinVersion não expõe o código a vulnerabilidades.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1112,60,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#10,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.26,"O código define um cliente HTTP (`client`) com `TLSClientConfig`. A ausência de `MinVersion` neste contexto herda o padrão da stdlib Go, que exige TLS 1.2 para clientes desde Go 1.18.  Como não há informação sobre a versão do Go utilizada na compilação, assumimos que é >= 1.18, tornando o código seguro contra a vulnerabilidade descrita.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1308,103,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#11,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.49,"O código define um `tls.Config` para uso em um cliente (a função recebe um certificado, mas não configura um servidor). A partir do Go 1.18, clientes herdam o padrão TLS 1.2 quando não há `MinVersion` definido.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,940,70,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#12,argoproj/argo-cd,CWE-327,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.91,"O código cria uma configuração TLS para um servidor, mas não a expõe diretamente. A função `CreateServerTLSConfig` é interna e não configura um servidor HTTP. Sem um servidor HTTP configurado com essa configuração TLS, não há risco de negociação para versões TLS vulneráveis.",13,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1295,71,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive,argoproj/argo-cd,CWE-338,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.11,"O código utiliza math/rand para gerar um valor aleatório que é usado como parte de uma string de identificação. Embora o uso de math/rand seja considerado fraco para contextos de segurança crítica, neste caso específico, a imprevisibilidade não é essencial para a segurança do sistema. A string gerada serve apenas como identificador e não como token ou chave criptográfica. Portanto, o código não apresenta uma vulnerabilidade exploitável.",3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1050,102,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#1,argoproj/argo-cd,CWE-338,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.24,"O código utiliza math/rand para gerar um valor aleatório que será usado como seed para o gerador de nomes. Embora a geração de nomes seja importante, não é um contexto crítico de segurança onde a imprevisibilidade seja crucial como em tokens ou chaves criptográficas.",3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,960,68,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#2,argoproj/argo-cd,CWE-338,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),7.84,"O código gera um token de sessão usando `rand.Intn` para criar bytes aleatórios, o que é uma prática insegura pois `math/rand` é um PRNG criptograficamente fraco.  Isso torna o token previsível e vulnerável a ataques.",3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1041,70,0.00000000,N/A,,alerta
18ce5c27:CWE-352:false_positive,argoproj/argo-cd,CWE-352,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),9.30,"O código utiliza o gorilla/websocket Upgrader sem configurar CheckOrigin.  Embora a conexão WebSocket utilize cookies, a segurança depende da implementação do getToken(r) para verificar a autenticidade do token antes de iniciar a sessão. A ausência de CheckOrigin não garante automaticamente uma vulnerabilidade CSRF, pois a autenticação prévia pode mitigar esse risco.",1,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,931,87,0.00000000,N/A,,alerta
18ce5c27:CWE-377:false_positive,argoproj/argo-cd,CWE-377,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),11.14,"O código escreve dados de configuração gerados dinamicamente em `/tmp/dex.yaml` sem validação ou sanitização prévia. Um atacante poderia influenciar o conteúdo deste arquivo através de entradas maliciosas, como parâmetros de configuração controlados pelo usuário.",1,fallback,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1799,69,0.00000000,N/A,,alerta
18ce5c27:CWE-400:false_positive,argoproj/argo-cd,CWE-400,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),9.03,"O código utiliza io.LimitReader(gzr, maxSize) para limitar a quantidade de dados lidos do arquivo gzip. Isso impede que uma bomba de descompressão esgote a memória ou o disco.",1,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1483,57,0.00000000,N/A,,alerta
18ce5c27:CWE-470:false_positive,argoproj/argo-cd,CWE-470,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.80,"O código utiliza uma lista fixa de campos (`Status`, `Health`, `Hook`, `Message`) para acessar os valores através da reflexão. A entrada externa não influencia na seleção dos campos, tornando o código seguro contra a vulnerabilidade CWE-470.",1,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,820,66,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive,argoproj/argo-cd,CWE-601,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.39,"O destino do redirecionamento é construído a partir de configurações internas (argoCDSettings.OIDCConfig().LogoutURL) e variáveis de sessão, não de entrada externa não validada.",3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1470,54,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#1,argoproj/argo-cd,CWE-601,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.37,"O código constrói o destino do redirecionamento (`target`) com base no `req.Host` e no caminho da requisição, adicionando elementos como `rootPath` se definido. Não utiliza diretamente entradas externas não validadas para determinar o destino do redirecionamento.",3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,965,71,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#2,argoproj/argo-cd,CWE-601,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.54,O código valida o `return_url` fornecido pelo usuário contra uma lista de URLs permitidas antes de redirecionar. Isso impede que um atacante especifique um URL malicioso para phishing.,3,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1296,53,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive,argoproj/argo-cd,CWE-614,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),9.63,"O código não define cookies com dados sensíveis. Ele apenas remove os cookies existentes relacionados à autenticação (`common.AuthCookieName`). A ausência do atributo 'Secure' nesse caso não representa uma vulnerabilidade, pois o objetivo é invalidar as sessões.",2,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1425,67,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive#1,argoproj/argo-cd,CWE-614,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),8.13,"O código define o atributo `Secure` para o cookie como `a.secureCookie`.  A variável `a.secureCookie` é definida pelo contexto de uso da API, permitindo que seja configurada como verdadeiro para garantir a transmissão do cookie apenas por HTTPS.",2,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,954,69,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive,argoproj/argo-cd,CWE-665,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.37,"A função `g.client.Repositories.ListBranches` documenta que sempre retorna um valor não nil junto com o erro, então o acesso ao campo no tratamento é seguro.",4,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1089,49,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive#1,argoproj/argo-cd,CWE-665,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.64,"O mapa `orphanedNodesMap` é preenchido antes do laço de iteração dentro da função `ctrl.stateCache.IterateHierarchyV2`. Portanto, o mapa não está sempre vazio e a regra de acesso é aplicada.",4,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,2261,62,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive#2,argoproj/argo-cd,CWE-665,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.70,O mapa `repoRefs` é preenchido pela função `resolveReferencedSources` antes do loop. O código não apresenta uma lista de controle vazia que afeta a segurança.,4,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1128,51,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive#3,argoproj/argo-cd,CWE-665,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.27,"A função `secretToRepository` documenta que sempre retorna um valor não nil, mesmo em caso de erro. O código verifica se `r` é nil antes de acessar seus campos, garantindo que o acesso seja seguro.",4,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1009,59,0.00000000,N/A,,alerta
18ce5c27:CWE-667:false_positive,argoproj/argo-cd,CWE-667,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.83,"O código utiliza `defer t.writeLock.Unlock()` após o bloqueio, garantindo a liberação do lock em todos os caminhos de execução, inclusive em caso de erro.",1,especifica,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,888,51,0.00000000,N/A,,alerta
18ce5c27:CWE-94:false_positive,argoproj/argo-cd,CWE-94,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.92,"O código utiliza `filepath.Base(name) == name` para determinar se o caminho precisa ser resolvido com `h.lookPath`. Isso indica que o caminho é derivado de um nome fixo, não de uma entrada externa vulnerável a injeção de código.",6,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,836,71,0.00000000,N/A,,alerta
18ce5c27:CWE-94:false_positive#1,argoproj/argo-cd,CWE-94,FP,ollama:gemma2:9b,especialista_direto,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.09,"O comando é definido por uma estrutura `Command` com campos `Command` e `Args`, que são utilizados para construir o comando a ser executado. Não há indicação de que esses campos sejam influenciados por dados externos, como requisições HTTP ou arquivos de terceiros. A validação dos argumentos não é explicitamente mencionada no código fornecido, mas a estrutura da função sugere que os comandos e argumentos são definidos internamente.",6,regra,especialista_direto:f537598a,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1396,103,0.00000000,N/A,,alerta
