ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas,Procedencia
18ce5c27:CWE-319:false_positive#5,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.07,"O código não envia dados sensíveis via URL http://. Todas as chamadas HTTP são feitas usando o esquema https://, garantindo que a transmissão dos dados esteja cifrada pelo TLS.",27,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,3746,63,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#24,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.09,"O código não envia dados sensíveis em uma chamada HTTP. Em vez disso, ele estabelece uma conexão gRPC segura usando TLS (https). A função `grpc.Dial` é usada com opções que configuram a segurança da conexão, incluindo o uso de TLS através do parâmetro `grpc.WithTransportCredentials(credentials.NewTLS(tlsC))`. Portanto, não há transmissão em texto claro de informações sensíveis.",27,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1120,114,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#25,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.57,"O código não transmite informações sensíveis em texto claro. Ele utiliza TLS para criptografar a comunicação com o Redis, conforme indicado pela variável `redisUseTLS` e a configuração do `tls.Config`. Além disso, as credenciais são obtidas de variáveis de ambiente, que geralmente são seguras no contexto da aplicação.",27,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,2308,94,0.00000000,N/A,,alerta
18ce5c27:CWE-319:false_positive#26,argoproj/argo-cd,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.45,"O código não envia dados sensíveis em uma chamada HTTP. Em vez disso, ele configura um objeto `tls.Config` para ser usado com uma conexão TLS/SSL. A função `TLSConfig` é responsável por configurar as opções de TLS a serem usadas em uma conexão segura, mas não envia dados em texto claro.",27,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,896,93,0.00000000,N/A,,alerta
18ce5c27:CWE-322:false_positive,argoproj/argo-cd,CWE-322,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.33,"A entrada 'repoURL' é uma string de configuração que provavelmente vem de um arquivo de configuração interno ou variável de ambiente, não de uma fonte externa controlada pelo usuário. Além disso, a função 'newAuth' é usada internamente para configurar autenticação em diferentes métodos (SSH, HTTPS, GitHub App, Google Cloud, Azure Workload Identity), e nenhuma dessas chamadas parece estar diretamente exposta à entrada do usuário. Portanto, não há risco de injeção ou exploração de vulnerabilidades relacionadas a entradas externas.",1,fallback,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1285,149,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.50,"O uso do algoritmo MD5 em um contexto de cache, como a geração de uma chave para armazenar dados temporariamente, não constitui uma vulnerabilidade. O exemplo fornecido é semelhante ao FALSO POSITIVO mencionado anteriormente, onde o MD5 é usado como chave de cache/ETag. Neste caso específico, o uso do MD5 não compromete a segurança porque a propriedade exigida é dispersão, não resistência a adversário.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,862,124,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#1,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.47,"O uso do algoritmo MD5 em contexto de autenticação não constitui uma vulnerabilidade. No código fornecido, o MD5 é usado para gerar um hash da URL, que é então usada como parte de uma chave de cache ou ETag. Este uso não requer a resistência a adversário necessária para senhas ou dados sensíveis.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,874,93,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#2,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.63,"O uso do algoritmo MD5 em contexto de certificados TLS não constitui uma vulnerabilidade. O código lê um arquivo de certificado CA (Certificate Authority) e o adiciona a um pool de certificados raiz para configuração de TLS, garantindo que apenas certificados confiáveis sejam aceitos. Este uso é seguro e adequado para o contexto em que ocorre.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,913,100,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#3,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.50,"O uso do algoritmo MD5 em uma função de hash não constitui uma vulnerabilidade neste contexto. A função `md5.Sum` é usada para gerar um valor de chave de cache, que requer dispersão e não resistência a adversário. O uso de MD5 nesta situação é aceitável e não representa uma fraqueza.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1035,90,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#4,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.64,"O uso do algoritmo MD5 em uma função de chave de cache/ETag não constitui uma vulnerabilidade, pois a propriedade exigida é dispersão, não resistência a adversário. O contexto aqui é para fins de deduplicação e armazenamento de dados temporários, não para autenticação ou proteção de dados sensíveis.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,2312,92,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#5,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.12,"O uso do algoritmo MD5 em cache.go não constitui uma vulnerabilidade real. O código está sendo usado como parte de um sistema de cache, onde a dispersão é mais importante do que a resistência a colisões ou busca exaustiva.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,2223,72,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#6,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.33,"O uso de `InsecureSkipVerify: false` em conjunto com a verificação personalizada do certificado (`VerifyPeerCertificate`) não constitui uma vulnerabilidade. A verificação personalizada garante que o certificado do servidor seja válido e confiável, evitando a verificação insegura de todos os certificados.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,811,86,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#7,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.22,"O uso do algoritmo MD5 em uma função de hash não constitui uma vulnerabilidade neste contexto. A função `GetRepoHTTPClient` está sendo usada para calcular um hash de URL, que é um caso comum em cache e deduplicação. O algoritmo MD5 não é usado aqui para fins de autenticação, integridade ou armazenamento de credenciais, mas sim como uma forma simples de gerar uma chave única para o cache.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1185,116,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#8,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.11,"O uso de `crypto/tls` com `InsecureSkipVerify = true` neste contexto não constitui uma vulnerabilidade real. O código está sendo usado para testar a capacidade do servidor de aceitar conexões TLS, incluindo o caso em que a verificação de certificado é desabilitada (`InsecureSkipVerify = true`). Este teste é necessário para verificar se o servidor pode ser acessado via TLS, mesmo quando a verificação de certificado não é realizada. O uso de `crypto/tls` com `InsecureSkipVerify = false` em um segundo bloco de código posteriormente no método indica que o objetivo é verificar se o servidor aceita conexões seguras (TLS) com verificação de certificado correta, o que é uma prática recomendada para garantir a segurança da comunicação. Portanto, este uso específico do `crypto/tls` não representa uma vulnerabilidade.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1087,207,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#9,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.01,"O uso do algoritmo MD5 em Go para gerar uma chave de cache não constitui uma vulnerabilidade, pois o contexto é a deduplicação ou armazenamento de dados temporários. O algoritmo MD5 foi projetado especificamente para essa finalidade e não requer as mesmas propriedades de segurança que os algoritmos criptográficos usados em contextos de autenticação, assinatura ou armazenamento de credenciais.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,927,115,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#10,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.36,"O uso do algoritmo MD5 em contexto de autenticação não constitui uma vulnerabilidade, pois o código está sendo usado para gerar uma URL de redirecionamento OAuth2, que requer dispersão e não resistência a adversário. O algoritmo MD5 é adequado neste caso.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1057,81,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#11,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.59,"O uso do algoritmo MD5 em Go para gerar certificados TLS não constitui uma vulnerabilidade, pois neste contexto específico é usado para armazenamento de credenciais seguras. O exemplo fornecido no alerta (hashSenha) demonstra o uso inadequado do MD5 para fins criptográficos, enquanto este código está sendo usado corretamente para gerar certificados TLS.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,767,102,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#12,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.55,"O uso de MD5 em um contexto que não requer segurança criptográfica é aceitável. Neste caso, o código está sendo usado para gerar uma chave única para um certificado TLS, onde a dispersão e a resistência a adversário são mais importantes do que a velocidade ou a segurança contra colisões.",13,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1106,86,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.72,"O uso de math/rand para gerar um token de sessão em Go não constitui uma vulnerabilidade real neste contexto. A função rand.Intn(256) é usada dentro de um loop para preencher um slice de bytes, que é então codificado em hexadecimal para formar o token. Este uso específico do math/rand não requer imprevisibilidade criptográfica, pois a função está sendo utilizada para gerar um valor aleatório entre 0 e 255, sem necessidade de segurança adicional.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1017,129,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#1,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.46,"O uso de math/rand para gerar tokens em um contexto que não requer imprevisibilidade criptográfica é considerado um FALSO POSITIVO. Neste caso, a função `tokenSessao` está sendo usada para gerar IDs de sessão, que são sensíveis e devem ser imprevisíveis. No entanto, o contexto específico do código não exige uma sequência criptograficamente forte, pois os IDs de sessão são usados internamente pelo sistema e não expostos diretamente aos usuários ou a um público em geral.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,969,139,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#2,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.64,"O uso de math/rand para gerar tokens de sessão em Go não constitui uma vulnerabilidade real neste contexto. A função rand.Intn(256) é usada dentro de um loop para preencher um slice de bytes, que é então codificado em hexadecimal para formar o token. Este uso específico do math/rand não requer imprevisibilidade criptográfica, pois a função está sendo utilizada para gerar valores aleatórios em um intervalo específico (0-255) e não para criar tokens de segurança ou chaves que precisam ser inestimáveis por um atacante.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1022,147,0.00000000,N/A,,alerta
18ce5c27:CWE-352:false_positive,argoproj/argo-cd,CWE-352,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.89,"O código não apresenta vulnerabilidade a CSRF porque o handler que altera estado (criação de uma nova sessão terminal) valida um token anti-CSRF. A função `getToken(r)` sugere que um token é sendo verificado, o que impede que requisições maliciosas disparem ações autenticadas sem consentimento do usuário.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,962,91,0.00000000,N/A,,alerta
18ce5c27:CWE-377:false_positive,argoproj/argo-cd,CWE-377,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.04,"A entrada que gera o arquivo temporário ""/tmp/dex.yaml"" é controlada pelo sistema interno do código, não por um agente externo. O caminho para a criação e uso deste arquivo é determinado dentro da função `NewRunDexCommand`, sendo impossível de ser alterado por uma entrada externa. Além disso, o caminho em que este arquivo é escrito e usado é controlado pelo próprio código, não por um agente externo.",1,fallback,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1742,119,0.00000000,N/A,,alerta
18ce5c27:CWE-400:false_positive,argoproj/argo-cd,CWE-400,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.06,"A entrada `r` em `Untgz` é um leitor de fluxo (`io.Reader`) que provavelmente vem de uma fonte confiável, como a saída de um comando ou outra operação interna do sistema. Não há evidências de que esta entrada seja controlada por um agente externo e não há sinal de que ela possa ser manipulada pelo usuário final. Além disso, o código contém verificações adicionais para proteger contra ataques como zip-slip e symlinks inválidos.",1,fallback,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1394,132,0.00000000,N/A,,alerta
18ce5c27:CWE-470:false_positive,argoproj/argo-cd,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.97,"O código não usa reflexão para selecionar classes ou métodos com base em entrada externa. Em vez disso, ele simplesmente itera sobre um conjunto fixo de campos (Status, Health, Hook, Message) e atualiza seus valores se houver uma diferença entre o estado atual e o novo estado. A entrada não é usada para escolher dinamicamente métodos ou classes.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,887,99,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.85,"O código verifica se o valor de `logoutURL` vem de uma configuração confiável (`oidcConfig.LogoutURL`) antes de redirecionar. Se essa URL for vazia ou não estiver configurada, ele redireciona para `logoutRedirectURL`, que é um caminho interno seguro. Além disso, a função `constructLogoutURL` parece estar garantindo que qualquer valor de entrada seja tratado corretamente antes de ser usado no redirecionamento.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1425,121,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#1,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.81,"O código não está sujeito a uma vulnerabilidade de redirecionamento aberto (open redirect) porque o destino do redirecionamento é construído a partir da combinação de `req.Host` e `req.URL.Path`, que são partes controladas pelo servidor e não pela entrada externa. Além disso, não há qualquer validação ou restrição aplicada ao destino do redirecionamento.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1002,105,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#2,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.91,"O código verifica se o valor de 'return_url' é válido antes de usá-lo como destino para redirecionamento. A função `isValidRedirectURL` garante que a URL seja segura e confiável, rejeitando qualquer URL absoluta ou não correspondente ao domínio configurado. Portanto, este código não constitui uma vulnerabilidade de redirecionamento aberto.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1272,101,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.58,"O cookie em questão é um token de autenticação, não uma preferência do usuário. A ausência do atributo Secure neste contexto não constitui vulnerabilidade porque o token é transmitido apenas por conexões HTTPS.",2,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1365,62,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive#1,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.81,"O cookie 'StateCookieName' é criado com o atributo 'Secure' definido como 'a.secureCookie'. Se 'a.secureCookie' for falso, isso significa que o cookie será enviado por conexões HTTP não cifradas, expondo seu valor sensível na rede. Portanto, este código representa uma vulnerabilidade real devido à ausência do atributo Secure em um cookie sensível.",2,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,985,105,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.44,"O código não inicializa um recurso de segurança em estado inesperado. A função `listBranches` do tipo `GithubProvider` não usa uma chave ou outro recurso que precise ser preenchido com segredo imprevisível antes de ser usado. O código apenas faz chamadas à API do GitHub para obter informações sobre as ramificações de um repositório, sem criar ou manipular recursos sensíveis que precisariam de inicialização adequada.",4,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1013,115,0.00000000,N/A,,alerta
