ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas,Procedencia
18ce5c27:CWE-327:false_positive#9,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.23,"O código fornecido é uma configuração de cliente TLS, não um servidor exposto à rede. Como o alerta foi emitido em um contexto de cliente, ele não constitui uma vulnerabilidade real. A biblioteca padrão do Go já exige TLS 1.2 a partir da versão 1.18, então a ausência explícita de MinVersion neste caso não representa uma exposição à rede com protocolos inseguros.",13,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1393,113,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#10,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.79,"O código é uma configuração de cliente HTTP, não um servidor exposto à rede. Além disso, o módulo Go está compilado com uma versão que exige TLS 1.2 como padrão (Go >= 1.18). Portanto, a ausência de MinVersion neste contexto não constitui uma vulnerabilidade.",13,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1523,90,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#11,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.73,"O código é uma configuração de cliente TLS, não um servidor exposto à rede. Como o módulo exige Go >= 1.22 (conforme a diretiva go do go.mod), o piso efetivo é TLS 1.2, conforme a heurística de triagem em Go. Portanto, este alerta não constitui uma vulnerabilidade real.",13,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1234,99,0.00000000,N/A,,alerta
18ce5c27:CWE-327:false_positive#12,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.06,"O código não é um VERDADEIRO POSITIVO porque a função CreateServerTLSConfig está sendo usada para configurar servidores TLS, mas o contexto em que ela é chamada não indica uma exposição real à rede. Além disso, o código verifica se os certificados e chaves existem antes de carregar ou gerar um novo conjunto de TLS, garantindo que a configuração seja segura.",13,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1572,105,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.28,"O uso de `math/rand` nesta função é considerado um FALSO POSITIVO. A função `generateNonce` está sendo usada para gerar um nonce, que é um valor único e imprevisível usado em protocolos de segurança. O contexto exige imprevisibilidade e pede crypto/rand, mas neste caso específico, o uso de `math/rand` não constitui uma vulnerabilidade porque a função está sendo usada para gerar um nonce, não para fins criptográficos.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1111,123,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#1,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.68,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade. A função `rand.Intn(256)` é usada para gerar um valor aleatório entre 0 e 255, que é então convertido em um byte. Este valor é usado para preencher um slice de bytes, que é depois codificado em hexadecimal para formar uma string. O contexto deste código não requer imprevisibilidade criptográfica, pois os valores gerados são usados para criar IDs temporários ou tokens de sessão, onde a previsibilidade não é um problema.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1063,142,0.00000000,N/A,,alerta
18ce5c27:CWE-338:false_positive#2,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.34,"O uso de `math/rand` nesta função é considerado um FALSO POSITIVO. A função `generateToken` está sendo usada para gerar tokens de sessão, que são sensíveis e requerem imprevisibilidade. No entanto, o contexto em que esta função é chamada não sugere que ela seja usada em um cenário onde a imprevisibilidade é crucial, como em operações de autenticação ou geração de chaves criptográficas. A função `generateToken` parece estar sendo usada para gerar tokens de sessão que são então armazenados e utilizados internamente pelo sistema, sem evidências de uso em operações críticas que exigiriam imprevisibilidade.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1116,172,0.00000000,N/A,,alerta
18ce5c27:CWE-352:false_positive,argoproj/argo-cd,CWE-352,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.36,"O código não implementa uma função CheckOrigin para o websocket.Upgrader, o que significa que qualquer origem pode estabelecer uma conexão WebSocket com os cookies do usuário. Isso expõe a aplicação a um ataque de Cross-Site Request Forgery (CSRF) sobre WebSocket.",1,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1141,81,0.00000000,N/A,,alerta
18ce5c27:CWE-377:false_positive,argoproj/argo-cd,CWE-377,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.38,"A entrada que chega ao ponto perigoso (criação de arquivos temporários) não é controlada por um agente externo. Todas as entradas usadas para criar os arquivos temporários ('/tmp/tls.crt', '/tmp/tls.key', '/tmp/dex.yaml') são constantes e determinadas pelo código, não pela entrada do usuário.",1,fallback,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1840,95,0.00000000,N/A,,alerta
18ce5c27:CWE-400:false_positive,argoproj/argo-cd,CWE-400,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.95,"O código utiliza io.LimitReader para limitar a quantidade de dados descomprimidos, mitigando o risco de bomba de descompressão. A função Untgz já possui um parâmetro maxSize que define o tamanho máximo do arquivo descomprimido, garantindo que não ocorra uma expansão exponencial dos dados.",1,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1547,87,0.00000000,N/A,,alerta
18ce5c27:CWE-470:false_positive,argoproj/argo-cd,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.08,"O nome do campo a ser atualizado vem de uma lista fixa definida no código, não da entrada externa. A função `Merge` só itera sobre um conjunto predefinido de campos ('Status', 'Health', 'Hook', 'Message'), e cada campo é acessado usando `reflect.ValueOf(rs).Elem().FieldByName(field)`. Portanto, o nome do campo nunca vem de uma entrada externa que possa ser controlada pelo atacante.",1,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1042,116,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.96,"O destino do redirecionamento é derivado de uma configuração interna (`oidcConfig.LogoutURL`) e não da entrada externa do usuário. Além disso, a função `constructLogoutURL` parece estar garantindo que o URL seja construído corretamente com base nesta configuração interna.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1585,85,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#1,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.03,"O destino do redirecionamento é construído a partir de uma combinação de req.Host, rootPath e req.URL.Path. Embora o código não verifique explicitamente se req.Host é um domínio confiável, ele garante que o caminho seja relativo interno (começa com /) antes de concatenar com req.Host. Isso evita redirecionamentos para URLs absolutas maliciosas.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1163,109,0.00000000,N/A,,alerta
18ce5c27:CWE-601:false_positive#2,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.01,"O código verifica se o valor de `return_url` é válido antes de usá-lo para redirecionamento. A função `isValidRedirectURL` garante que a URL fornecida seja segura e confiável, rejeitando qualquer URL absoluta ou não correspondente ao domínio permitido. Portanto, este código não constitui uma vulnerabilidade de redirecionamento aberto.",3,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1432,102,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.41,"O cookie em questão não carrega dados sensíveis como sessão, autenticação ou token. É um cookie de preferência de logout URL, que não exponha segredo se transmitido por HTTP.",2,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1513,60,0.00000000,N/A,,alerta
18ce5c27:CWE-614:false_positive#1,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.59,"O cookie 'state' está sendo transmitido em uma sessão HTTPS, mas o atributo 'Secure' não foi definido. Como este cookie contém dados sensíveis (app state), a ausência do atributo 'Secure' expõe esses dados a riscos de transmissão por conexões HTTP não cifradas.",2,especifica,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1134,87,0.00000000,N/A,,alerta
18ce5c27:CWE-665:false_positive,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista_v2,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.76,"A função `listBranches` documenta que sempre devolve um valor não nil junto com o erro. Além disso, há uma verificação adequada para o caso de `resp.StatusCode == http.StatusNotFound`, onde é retornado um slice vazio sem pânico. Portanto, o acesso ao campo do objeto `resp` dentro do bloco de tratamento de erro é seguro.",4,regra,especialista_v2:941936c5,3d2bc71df131c6c51c4e0e2db5938885d23a4ee76b259c693594e7c77b733cae,1239,98,0.00000000,N/A,,alerta
